customer_tweet_id,customer_text,apple_reply_text,is_dm_redirect,true_intent,true_routing,escalation_reason
1133624,"@AppleSupport Annoying when my phone is locked and I have a podcast playing, yet when I swipe up it shows a song so I have to unlock to pause the podcast.",@387113 Got it. Please DM us so that we can continue troubleshooting together. https://t.co/GDrqU22YpT,true,out_of_scope_or_other,auto_handle,
33353,#iOS11.1 is taking iPhones into consistent boot loops !! It remains for a couple of hours boot looping over and over then it gets back on again. This happened since the betas. I thought it's a bug but even now with the official 11.1 it happened. @AppleSupport @115858 https://t.co/Q5vk9E0I0W,@123375 Let's get this resolved. Are you still experiencing this issue? Reply in DM to get started. https://t.co/GDrqU22YpT,false,ios_update_issues,escalate,requires_private_account_info
181407,"@AppleSupport The guy that ""helped"" me today was hostile, and didn't help.","@158615 That's certainly not the experience that we want you to have. Please send us a DM and tell us more about what happened. Be sure to include where you were speaking with him. If it was in a store, please include the location and time you were there. https://t.co/GDrqU22YpT",true,out_of_scope_or_other,escalate,requires_private_account_info
1101027,"@AppleSupport @379765 6 & .3 is installed. Battery draining at least 4x faster, least of my problems...my phone says, 'no service', about 70% of the day!",@379766 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,true,out_of_scope_or_other,escalate,requires_dm_troubleshooting
301113,Okay so @14773 spent ₹ 700 on Apple Store on an in-app purchase. Let's see how and if I can get a refund from @115858 @AppleSupport,@187817 We'd love to assist. For help with a purchase from the App Store/iTunes Store check out this link: https://t.co/TOBCIpcCEt,false,app_store_billing,escalate,financial_refund_request
716509,"@AppleSupport Hi, Finally working, my password was not going through even when I know I was typing the correct password. Managed to change password thrice",@227624 We are glad you got this working. Let us know if you need anything else.,false,apple_id_account,auto_handle,
1131478,thanks for the update @115858 @AppleSupport - my phone just dropped 20% battery life after opening a single app. glorious!,"@386648 Let's work on a solution for your battery life. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",false,battery_power_drain,escalate,requires_dm_troubleshooting
1141015,@AppleSupport my App Store isn't working and won't download new apps or updates. Constant circle as below... can you help please? https://t.co/C7ZeyCP84h,@388583 We're here for you. Which iPhone do you have and what's the iOS version? Settings > General > About.,false,out_of_scope_or_other,auto_handle,
1061468,"@AppleSupport hi, I'd forgotten my password, did the recover, got message saying reset next day at 7pm. Day passed no reset info?!??",@286166 You'll find more info concerning account recovery here: https://t.co/nXAGZj0EE7,false,apple_id_account,escalate,requires_private_account_info
409392,Now had to turn my phone off 21 times @AppleSupport fix it,"@212609 DM us using the link below, and let us know details of what's going on with your iPhone. https://t.co/GDrqU22YpT",false,connectivity_hardware,escalate,requires_private_account_info
143533,@AppleSupport I want to change the country of my App Store from USA to India and it keeps asking my for my credit card. Why do u need my card information when I m only changing the region on my phone,@148427 We're here to help. This article will explain why you need to make that change: https://t.co/usOJWy6ChP,false,app_store_billing,auto_handle,
964034,@AppleSupport macOS High Sierra poss. GUI problems. MacBook Pro mid 2014. System freezing. Have to hard shut down. Daily occurance. Help!,@348817 We'd like to look into this with you. Please DM us any troubleshooting steps you've already tried. https://t.co/GDrqU22YpT,true,out_of_scope_or_other,auto_handle,
877715,@AppleSupport Seems kinda random but may have been Photoshop.. certainly apps from Slack to Axure have really struggled w the update,@328357 Does the same behavior occur when the computer is placed into safe mode? https://t.co/PQ4LSYhUTY,false,ios_update_issues,auto_handle,
630885,@AppleSupport my gen 3 Watch doesn't receive calls sometimes. My phone says missed calls but my watch doesn't ring. What do I do?,@269500 Let's begin by restarting both devices. How to restart your Apple Watch: https://t.co/gZrStAoDfj,false,connectivity_hardware,auto_handle,
307218,"@AppleSupport Hi there. on a iPhone6, I went from iOS8 (I know..) to 11.0.1. Not happy at all with my battery life. Can I go back to iOS10 ?",@189366 Let's work on your iPhone together. Meet up with us in DM to continue. https://t.co/GDrqU22YpT,false,battery_power_drain,escalate,requires_private_account_info
44605,@AppleSupport I'm still unable to change my Apple ID from https://t.co/xvL3ugX1Kp to https://t.co/oT9ReP5yXv. I want to use my alias address https://t.co/XySlqjAcQs,@125899 We want to help out. Let's take a look here: https://t.co/xuZEqdPMFW,false,apple_id_account,escalate,requires_private_account_info
679344,@AppleSupport It gets very hot upon use too,@282091 DM us using the link below. We're glad to look into these issues with you. https://t.co/GDrqU22YpT,false,battery_power_drain,escalate,requires_private_account_info
406643,"@AppleSupport After the recent update, I can no longer get to my main screen through my running armband. :( Can you fix that please?",@211920 Thank you for reaching out. May we ask which device you're referring to?,false,ios_update_issues,auto_handle,
1069930,@AppleSupport I can't answer text messages while on lock screen it'll always open the text message to iMessage to a different thread,@372465 Which version of iOS and which iPhone are you using? Have you already done any troubleshooting?,false,ios_update_issues,auto_handle,
550718,@AppleSupport I just purchased this one and it's not working properly with my car aux cord,@248295 Could you send us a picture of what it is that you're using? Thanks.,false,connectivity_hardware,auto_handle,
300071,@AppleSupport IOS 11 is draining My battery and I literally only used it twice for one little thing :(,@187554 We want to make sure you are getting the most out of your battery.  Which exact iOS version are you running now?,false,battery_power_drain,auto_handle,
484487,@AppleSupport Seems to have resolved for now. Let you enter password but then froze and would not start up.,@230287 Glad to hear you could get in. Let us know if the password gives you any other trouble.,false,apple_id_account,auto_handle,
509587,@AppleSupport Found it on my Mac but it doesn't show up in my iTunes account.,@237069 We're glad you were able to find it on your Mac. Join us in DM so we can better assist you with your iTunes account: https://t.co/GDrqU2kzhr,false,app_store_billing,escalate,requires_private_account_info
298488,@AppleSupport When are you planning to fix the battery issue! 😤😡,@187121 We're happy to look into this for you. Can you please tell us which iOS version you are currently on?,false,battery_power_drain,auto_handle,
559169,@AppleSupport https://t.co/HlaihFFdxh,@247529 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,false,out_of_scope_or_other,auto_handle,
1148404,My phone tripping white lines just came across my screen @AppleSupport 🤷🏾‍♀️🤦🏾‍♀️😩,@390256 We're here to help. Do the lines appear to be permanent? Or do they go away after restarting?,false,connectivity_hardware,auto_handle,
742530,@AppleSupport Yes it's enabled.,@297541 You may want to disable Wi-Fi assist while your apps are updating. Our website here has more info: https://t.co/DNbz8VNCBY,false,connectivity_hardware,auto_handle,
964386,"@AppleSupport I've checked all those, I haven't got the rotate lock on the side button or anything. What should I do now?",@348900 Let's move over to DM to continue. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info
861968,"@AppleSupport since the newest update my battery drops literally 1% per second, what's happening? 😰",@324678 We can help. Send us a DM and we'll look into this with you. https://t.co/GDrqU22YpT,true,battery_power_drain,escalate,requires_private_account_info
146616,"@AppleSupport Yess it does & it shows up in my purchase history but as ""pending"", when i tried to purchase it again it told me that it's already purchased. I just don't understand why the price still shows up & why it asks if i wanna purchase it again but tells me its already there.","@149282 Thank you. Are you on a Family Share account? Please DM your answer, we'll meet you there to continue. https://t.co/GDrqU22YpT",true,app_store_billing,escalate,requires_private_account_info
1072757,@AppleSupport Just strange to notice such a quicker battery drain this past week or so when I hadn't changed any of the previous settings,"@373129 Since you've optimized the settings, let's test it out over the next 24 hours. If you don't notice an improvement, let us know.",false,battery_power_drain,auto_handle,
695299,@AppleSupport @115858 been an Apple everything for years. The iPhone X will be my last Apple purchase. Terrible phone and OS. You guys are rushing or something because this is terrible.  You even messed up the i. Cmon man!!!!,@285829 We want to help. Tell us more about what's happening in DM. https://t.co/GDrqU22YpT,false,out_of_scope_or_other,escalate,requires_private_account_info
845812,@AppleSupport if I would purchase an iPhone in the US w Applecare+ and take it back home to Netherlands. Do I then have warranty/support?,@321036 Yes you do.  Service will be limited to the options available in the country where serviced. Click here: https://t.co/5LvVEGfb8x,false,out_of_scope_or_other,auto_handle,
794615,@AppleSupport The app is no longer available on the app store and I don't know how to contact the developer.,@309455 Do you see the app listed in your purchase history? This will help: https://t.co/aI2ywuA300,false,app_store_billing,auto_handle,
1066797,@AppleSupport how do I begin the head start on pre-ordering the iPhone X?,"@179287 For help with answering your preordering questions, connect with our Apple Online Store support here: https://t.co/8yjRd1Xo0i",false,out_of_scope_or_other,auto_handle,
236410,@AppleSupport @116333 with Watch is 4.0.1 I always get the Red Cross :( signal is far to weak on new watch. I may return it back to store https://t.co/3HM9Ev9gUk,@172307 Thanks for reaching out to us. Go ahead and DM us and we can certainly look into this with you further. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info
1075414,@AppleSupport why the hell did you just take $50 out of my account????,@373729 Let's get you in contact with our iTunes Store Support team. They can be reached here: https://t.co/SDIe7UiyJN,false,app_store_billing,escalate,financial_refund_request
359834,@AppleSupport why can't my family see my iTunes music purchase on family sharing? I don't want/have Apple Music just normal iTunes.,@201227 We're glad we can assist. Let's start by making sure none of the purchases are hidden. https://t.co/jjLUETEY0J,false,apple_id_account,auto_handle,
327308,"@AppleSupport hey apple,                                                     apple does not recognise visa payment from rwanda east africa please help include rwanda on your countries list. thanks","@194014 We appreciate you reaching out about this. iCloud storage upgrades aren't available in Rwanda at this time. We certainly value your feedback about this, and refer you to the steps in the following guide to help manage your storage: https://t.co/7vNd2QAL5s",false,app_store_billing,auto_handle,
1073907,@AppleSupport why is my battery dying so quickly since the update it was fully charged two hours ago and I've hardly used my phone,@373385 We are here to help. DM us which iOS device you are using and we can take a look at this for you. https://t.co/GDrqU22YpT,false,battery_power_drain,auto_handle,
234394,@AppleSupport Yes I have.  Super slow opening up Apps.  Battery drain extraordinaire.  Terrible.,@171802 Send us a DM and let us know when you updated and the country you're in. https://t.co/GDrqU22YpT,true,battery_power_drain,escalate,requires_dm_troubleshooting
598165,"@AppleSupport so I got my new iPhone X 2 days ago and I have the crackling and buzzing issue , have you confirmed what the problem is ? Software or hardware ?","@261806 Congratulations on your new iPhone X. We want you to be happy with the device. Let us know more about when you here this sound in DM. Also, let us know what iOS you are currently running. Find this in Settings > General > About. https://t.co/GDrqU22YpT",false,connectivity_hardware,escalate,requires_private_account_info
1022604,@AppleSupport I cleaned my home button multiple times. It's pushed into the itouch itself and I don't have the ability to do anything major.,"@361979 Thank you for trying. Please send us a DM, and we'll continue working towards a resolution there. https://t.co/GDrqU22YpT",true,connectivity_hardware,escalate,requires_private_account_info
332061,@AppleSupport iOS 11. Music app and Twitter app,@195063 Thank you. Does this happen when playing video through other apps as well or does the problem seem to be limited to Twitter?,false,out_of_scope_or_other,auto_handle,
152859,@AppleSupport Does the Apple One Day Event free gift cards also apply to purchases made with the Education pricing program?,@150962 The promotion does not extend to items purchased through the education store. You can check out all the terms and conditions here: https://t.co/brShyI4VYU,false,app_store_billing,auto_handle,
410527,"having prob with my app store, cant even download a single app! please fix it @AppleSupport 😪",@212924 We'd love to help with the App Store! What happens when you try to download an app? Do you get an error message?,false,out_of_scope_or_other,auto_handle,
300577,@AppleSupport hey do i need to bring the box my macbook came in if i'm bringing it to the apple store to be repaired ?,@187662 You can if you're wanting to transport the MacBook in the box. It's not needed for anything else though: https://t.co/2wLFg768pI,false,out_of_scope_or_other,auto_handle,
245348,Battery drains fast with #iOS11 and new #iPhone8. @AppleSupport #apple,@174250 Thanks for reaching out. DM the specific iOS version you're using so we can help. https://t.co/GDrqU22YpT,false,battery_power_drain,auto_handle,
243294,@AppleSupport WIfi,"@173773 Great, thanks. Were you connect to a personal home network, business or public Wi-Fi when this occurred?",false,connectivity_hardware,auto_handle,
356862,"@AppleSupport Hey, just remembered my .Mac account and it still works, anyway to merge it with my current iCloud account?","@200737 Being separate email accounts, the best option would be forwarding to consolidate. https://t.co/VZg6t959Fh can help with that.",false,apple_id_account,auto_handle,
257761,Hey @118721 @applesupport is there an issue with iTunes Store just now? I can't purchase from two of my devices,@177317 We're here to help. Everything's looking good on our side: https://t.co/7NVrDovSd8 DM us more about the issue you're experiencing.,false,app_store_billing,escalate,requires_private_account_info
624193,@116333 @AppleSupport Looking forward to see this fixed by iOS 27.,"@218604 Thanks for the recording, does this happen every time the app switcher is active?",false,out_of_scope_or_other,auto_handle,""
4881,@AppleSupport iOS 11.1,@116856 Are all of your apps updated as well?,false,ios_update_issues,auto_handle,
1007646,"@AppleSupport MacBook> App SignIn doesn't work. Says my password is wrong. Changed it, unrecognised error occurs>>says to try again later. Any guesses?",@355838 We'll assist or get you to a team that can. Has your Apple ID password been changed recently? Does the Mac share that password?,false,apple_id_account,escalate,requires_private_account_info
746876,"Hey @AppleSupport, is it normal that the new iOS has WiFi connectivity issues? (iPhone 7+)",@298541 Thanks for reaching out. We can help. Can you clarify the issue? Are you having issues connecting or staying connected to a network?,false,connectivity_hardware,auto_handle,
667820,"@AppleSupport @115858 since I updated my 6, it is working hell. Battery runs only half day, continuously hangs up & often restarts. Pls help!","@279187 We'd love to help.  Which specific iOS version are you using?  Also, are all apps updated?",false,ios_update_issues,auto_handle,
561817,"@AppleSupport Then a connect to itunes with cable. Check wi-fi connection, sync and nothing happens! https://t.co/4DWtkbEaes","@251469 Okay, thanks. Let's get to DM for our next steps. https://t.co/GDrqU22YpT",false,connectivity_hardware,escalate,requires_private_account_info
521338,"@AppleSupport I have an iPhone7, 11.1.2. I've restarted, made sure software is up to date, checked they've downloaded properly. No luck?",@240355 Thank you for that info. Let's have you take a look and see if your purchases are hidden. This article will guide you through checking to see if the purchases are hidden: https://t.co/jjLUETEY0J,false,app_store_billing,auto_handle,
587040,"@AppleSupport how come features that my Watch had in earlier software releases are now gone? Eg browse iPhone's music library from Watch, add to Up Next queue using Siri on Watch. These were features I used all the time, doesn't seem right that functionality gets removed.",@258643 Those are wonderful features and we'll be happy to look into this with you today. Let's begin by getting a little info on the watch and your iPhone. What are the current watchOS and iOS versions displaying?,false,ios_update_issues,auto_handle,
1082432,@AppleSupport is it possible to walk in to an Apple store on 11/03 and enroll in the iPhone upgrade plan as a T-mobile customer on the spot?,@375327 For best assistance with our iPhone Upgrade Program please reach out to our Advisors here: https://t.co/8yjRd1Xo0i,false,out_of_scope_or_other,auto_handle,
965710,"Hey @AppleSupport. Had my device 3 months and a key developed a fault, had it back from store today and the mechanism behind the key is now snapped. No device = loss of income; this is my only required tool. Disappointed & want to switch, can I get full refund? Laptop was £3,250!","@349169 We want to look into this with you to see how we can help. To start, please connect with us in DM: https://t.co/GDrqU22YpT",false,app_store_billing,escalate,financial_refund_request
385683,@AppleSupport why on the iPad Pro does VoiceOver not give you the instructions on how to multi screen? It did on the iPad air too!,@207300 We know how critical it is that Accessibility have the right features. Check out https://t.co/2ibqaYRLpt for all the new info.,false,out_of_scope_or_other,auto_handle,
1014885,"@AppleSupport hey guys, can you point me to any articles that explain ""updating the Home Hub software""? I can seem to find anything relevant","@360123 Is this in regards to HomeKit? Send us a DM with more details, and we'll be happy to help. https://t.co/GDrqU22YpT",true,ios_update_issues,auto_handle,
208887,@AppleSupport Plugged into a charger.,@165435 Thanks for checking. Do you have a computer with iTunes that you can connect it to?,false,battery_power_drain,auto_handle,
642032,"@AppleSupport Worked fine before updated to latest iOS yesterday. Phone is sat not being touched and Siri command is coming up. It's really in its own world. Garbage after every update, every time","@272370 Just to confirm, are you still experiencing issues without any headphones being plugged in, or the phone being connected to any other devices?",false,ios_update_issues,auto_handle,
310265,"i wish my apps didn't freeze whenever i opened them or just use them. @AppleSupport and no, don't tell me to hard reset.. already did it",@190085 We're here to help. Please tell us which version of iOS you have installed on your device.,false,ios_update_issues,escalate,requires_dm_troubleshooting
1097743,@AppleSupport Thx. used to very long charge as in days. already using tips best practices.,@379043 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,true,battery_power_drain,escalate,requires_private_account_info
743465,@AppleSupport Doesn't matter if power button or any key on the keyboard. Just noticed the screensaver freezes as well and I can't get out of it either.,@297765 We understand. Let's take a closer look together in DM. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_private_account_info
553623,Grrrr @AppleSupport why doesn't the iTunes store allow me to successfully subscribe. It keeps looping by asking for password and fingerprint id,@249133 Hi. We're here for you. Could you give us more information about what's happening? What service are you attempting to subscribe to?,false,app_store_billing,escalate,requires_private_account_info
707952,@AppleSupport I went ahead and installed the 11.1 beta. It seems to have been fixed. Thanks for your help!,"@289238 So good to hear! Reach out if you need us again, we'll be here for you. Take care!",false,ios_update_issues,auto_handle,
501503,"@AppleSupport My iPhone randomly opens this black screen ,with a circle and then goes back to the lockscreen,what should i do?",@234818 Thanks for reaching out about this behavior. Let's work together to get this addressed. Approximately how long has this been happening? Which version of iOS are you using? Let us know via a DM. We'll go from there. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_dm_troubleshooting
519199,"@AppleSupport My phone freezes, I can tap on the screen and nothing will happen. Sometimes I have to wait it out or click the home button repeatedly. If I swipe up my phone swipes right on occasion. Sometimes it goes completely dark.","@239807 When you see the phone go completely dark, how long does that last? What do you see when that ends? Does that show a spinning gear, or go back to the home screen? Let us know in DM to continue. https://t.co/GDrqU2kzhr",false,connectivity_hardware,escalate,requires_private_account_info
872533,"@AppleSupport Is not a buying question, IS about if Have to do something, some request if want to change the carrier in that version",@327147 Are you referring to unlocking your iPhone? Please send us a DM with your answer. https://t.co/GDrqU22YpT,true,connectivity_hardware,escalate,requires_private_account_info
37669,Top bar disappearing for anyone else in iOS 11.1? No time or signal being displayed. @AppleSupport @2202 https://t.co/vkpN1lii42,@124179 Let's try restarting by following this article and see if it helps: https://t.co/OWRDHWSt4h,false,ios_update_issues,auto_handle,
1012951,iOS11 is really fucking with my Spotify and I'm not a happy camper @AppleSupport,@359697 We'll be happy to help look into this. Check out this article for help with issues with third party apps: https://t.co/fUZ0NRJxcn,false,ios_update_issues,auto_handle,
393126,"fix this battery life prob, it's a mess. Thnkxxx. @AppleSupport","@209098 We're happy to help, please let us know which device you're using and which OS version it has installed.",false,battery_power_drain,auto_handle,
795800,"@AppleSupport Since I went in and selected ""Bluetooth"" the reminder hasn't triggered again. Any clue why the time display disappears from lock screen?","@309744 Let us know via DM which version of iOS 11 is installed on your device, then we can work together on resolving this. https://t.co/GDrqU22YpT",false,connectivity_hardware,auto_handle,""
359538,Pq eu n to conseguindo reinstalar apps da App Store???? @AppleSupport #AppStore,"@201146 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",false,out_of_scope_or_other,auto_handle,
410109,"@AppleSupport I was able to unlock, change my password, log out of all other icloud sessions somehow. what would have caused the issue I was having?","@178740 To confirm, your issue is resolved? Meet us in DM for more help: https://t.co/GDrqU22YpT",true,apple_id_account,auto_handle,
851726,@AppleSupport 😶I have no idea.. and if it were I don't know what password it would be other than using just my iTunes account password,@322319 Let's use the information in the following article to see if that backup is encrypted: https://t.co/s6tdVStcb2,false,apple_id_account,escalate,requires_private_account_info
738929,I just lost all of my icloud information because my phone number was different than when I first started the account thanks @AppleSupport,"@296727 We know how important iCloud can be. If you haven't already, please check out our Apple ID resources: https://t.co/UJm15vmMM2",false,apple_id_account,escalate,requires_private_account_info
873914,@AppleSupport Ya no tengo acceso a las aplicaciones que necesitan permiso multimedia en mi iPad con iOS 11.0.3,@327473 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,false,ios_update_issues,auto_handle,
408807,@AppleSupport @AppleSupport do you need to enter a password to factory reset an iPad?,"@212457 The iPad will need to be unlocked to be able to restore. If you don't have the password, see https://t.co/F1QfwW1u1N",false,apple_id_account,auto_handle,
208282,@AppleSupport I can't login to my account and I can't change my Security Question it keeps show me this message : we do not have. Sufficient information .,"@189532 For help with this issue, you'll be best supported by contacting our Account Security team here: https://t.co/UJm15vmMM2",false,apple_id_account,escalate,account_security_risk
569292,"Friends in Australia, and @AppleSupport any idea where I can buy a few of these (just the country specific adapter for a Macbook Air charger) https://t.co/Xe7g5JC6Yo","@10766 Reach out to our Apple Online Store team via the following link, and they can advise you on available options from there: https://t.co/8yjRd1Xo0i",false,out_of_scope_or_other,auto_handle,
32400,@AppleSupport Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in @798. Which is contrary to the document,@123181 We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there. https://t.co/GDrqU22YpT,true,apple_id_account,escalate,requires_private_account_info
245361,"excel file direct in excel and save back to its location, instead we get option to copy in excel, that need more work @AppleSupport 2/2","@174256 Thanks for reaching out. When you have the time, submit feedback to us about those features here: https://t.co/eTPVYVFyd8",false,out_of_scope_or_other,auto_handle,
